country_name,iso3_country_code,world_bank_region,world_bank_income_group,observation_year,cluster,n_factors,factor,score
Turkmenistan,TKM,Europe & Central Asia,Upper middle income,2022,3,9,7,-0.113755008084396
Turkmenistan,TKM,Europe & Central Asia,Upper middle income,2022,3,9,8,-0.2564613952796032
Turkmenistan,TKM,Europe & Central Asia,Upper middle income,2022,3,9,9,-0.18683481057834037
Turks and Caicos Islands,TCA,Latin America & Caribbean,High income,2022,3,9,1,-0.5836042935049828
Turks and Caicos Islands,TCA,Latin America & Caribbean,High income,2022,3,9,2,-0.17045947361546646
Turks and Caicos Islands,TCA,Latin America & Caribbean,High income,2022,3,9,3,-0.2537230017839387
Turks and Caicos Islands,TCA,Latin America & Caribbean,High income,2022,3,9,4,0.007046132241592845
Turks and Caicos Islands,TCA,Latin America & Caribbean,High income,2022,3,9,5,0.28046668671822433
Turks and Caicos Islands,TCA,Latin America & Caribbean,High income,2022,3,9,6,-0.04765385068875596
Turks and Caicos Islands,TCA,Latin America & Caribbean,High income,2022,3,9,7,-0.16514035238894523
Turks and Caicos Islands,TCA,Latin America & Caribbean,High income,2022,3,9,8,-0.2503507247448359
Turks and Caicos Islands,TCA,Latin America & Caribbean,High income,2022,3,9,9,-0.20274263057297628
Tuvalu,TUV,East Asia & Pacific,Upper middle income,2022,3,9,1,-0.36630570019704406
Tuvalu,TUV,East Asia & Pacific,Upper middle income,2022,3,9,2,-0.1702020259775048
Tuvalu,TUV,East Asia & Pacific,Upper middle income,2022,3,9,3,-0.32280547111114555
Tuvalu,TUV,East Asia & Pacific,Upper middle income,2022,3,9,4,0.008637505428471668
Tuvalu,TUV,East Asia & Pacific,Upper middle income,2022,3,9,5,0.1428697117632732
Tuvalu,TUV,East Asia & Pacific,Upper middle income,2022,3,9,6,0.02644207149384607
Tuvalu,TUV,East Asia & Pacific,Upper middle income,2022,3,9,7,-0.02197365542076374
Tuvalu,TUV,East Asia & Pacific,Upper middle income,2022,3,9,8,-0.2502083773110168
Tuvalu,TUV,East Asia & Pacific,Upper middle income,2022,3,9,9,-0.20670719027715573
Ukraine,UKR,Europe & Central Asia,Upper middle income,2022,3,9,1,1.3220116680862808
Ukraine,UKR,Europe & Central Asia,Upper middle income,2022,3,9,2,-0.18731732164112677
Ukraine,UKR,Europe & Central Asia,Upper middle income,2022,3,9,3,0.046188143730572374
Ukraine,UKR,Europe & Central Asia,Upper middle income,2022,3,9,4,-0.8414179893987328
Ukraine,UKR,Europe & Central Asia,Upper middle income,2022,3,9,5,-0.9146550949157978
Ukraine,UKR,Europe & Central Asia,Upper middle income,2022,3,9,6,-0.8074097020093451
Ukraine,UKR,Europe & Central Asia,Upper middle income,2022,3,9,7,0.22520826607282896
Ukraine,UKR,Europe & Central Asia,Upper middle income,2022,3,9,8,-0.39790902497136477
Ukraine,UKR,Europe & Central Asia,Upper middle income,2022,3,9,9,-0.12493645927061418
United States,USA,North America,High income,2022,3,9,1,0.11487101878374198
United States,USA,North America,High income,2022,3,9,2,-0.30899445894308625
United States,USA,North America,High income,2022,3,9,3,7.013076300211132
United States,USA,North America,High income,2022,3,9,4,-3.8362497925926484
United States,USA,North America,High income,2022,3,9,5,-0.496905843571407
United States,USA,North America,High income,2022,3,9,6,1.0159854707663016
United States,USA,North America,High income,2022,3,9,7,-6.558403773713345
United States,USA,North America,High income,2022,3,9,8,0.15797730591611225
United States,USA,North America,High income,2022,3,9,9,-0.32716139401638
Uzbekistan,UZB,Europe & Central Asia,Lower middle income,2022,3,9,1,0.1513993266616648
Uzbekistan,UZB,Europe & Central Asia,Lower middle income,2022,3,9,2,-0.01615770725629993
Uzbekistan,UZB,Europe & Central Asia,Lower middle income,2022,3,9,3,-0.3051118394703799
Uzbekistan,UZB,Europe & Central Asia,Lower middle income,2022,3,9,4,-0.053412273163682106
Uzbekistan,UZB,Europe & Central Asia,Lower middle income,2022,3,9,5,3.6049417752881303
Uzbekistan,UZB,Europe & Central Asia,Lower middle income,2022,3,9,6,0.3191816444489971
Uzbekistan,UZB,Europe & Central Asia,Lower middle income,2022,3,9,7,-0.5925183939008329
Uzbekistan,UZB,Europe & Central Asia,Lower middle income,2022,3,9,8,-0.2333117531395289
Uzbekistan,UZB,Europe & Central Asia,Lower middle income,2022,3,9,9,5.949040190919418
Vanuatu,VUT,East Asia & Pacific,Lower middle income,2022,3,9,1,-0.04589010227088656
Vanuatu,VUT,East Asia & Pacific,Lower middle income,2022,3,9,2,-0.17431439606343602
Vanuatu,VUT,East Asia & Pacific,Lower middle income,2022,3,9,3,-0.30840640225980986
Vanuatu,VUT,East Asia & Pacific,Lower middle income,2022,3,9,4,-0.0002549804707188409
Vanuatu,VUT,East Asia & Pacific,Lower middle income,2022,3,9,5,-0.009712627517448193
Vanuatu,VUT,East Asia & Pacific,Lower middle income,2022,3,9,6,-0.2949889436636132
Vanuatu,VUT,East Asia & Pacific,Lower middle income,2022,3,9,7,-0.13072454251282495
Vanuatu,VUT,East Asia & Pacific,Lower middle income,2022,3,9,8,-0.3907821991591286
Vanuatu,VUT,East Asia & Pacific,Lower middle income,2022,3,9,9,-0.2334992242379205
"Venezuela, RB",VEN,Latin America & Caribbean,Not classified,2022,3,9,1,5.908402970080436
"Venezuela, RB",VEN,Latin America & Caribbean,Not classified,2022,3,9,2,-0.2024654505645618
"Venezuela, RB",VEN,Latin America & Caribbean,Not classified,2022,3,9,3,-0.11413210487336478
"Venezuela, RB",VEN,Latin America & Caribbean,Not classified,2022,3,9,4,-0.1461617769970258
"Venezuela, RB",VEN,Latin America & Caribbean,Not classified,2022,3,9,5,-3.533050389084825
"Venezuela, RB",VEN,Latin America & Caribbean,Not classified,2022,3,9,6,-1.1327179488881327
"Venezuela, RB",VEN,Latin America & Caribbean,Not classified,2022,3,9,7,-0.13811159833242695
"Venezuela, RB",VEN,Latin America & Caribbean,Not classified,2022,3,9,8,-0.21394968364503192
"Venezuela, RB",VEN,Latin America & Caribbean,Not classified,2022,3,9,9,-0.37830870959462254
Viet Nam,VNM,East Asia & Pacific,Lower middle income,2022,3,9,1,-0.9711682202845143
Viet Nam,VNM,East Asia & Pacific,Lower middle income,2022,3,9,2,6.1670991693897
Viet Nam,VNM,East Asia & Pacific,Lower middle income,2022,3,9,3,0.5557664743697877
Viet Nam,VNM,East Asia & Pacific,Lower middle income,2022,3,9,4,-0.25568468697199315
Viet Nam,VNM,East Asia & Pacific,Lower middle income,2022,3,9,5,0.4215180157397121
Viet Nam,VNM,East Asia & Pacific,Lower middle income,2022,3,9,6,0.7278096404464743
Viet Nam,VNM,East Asia & Pacific,Lower middle income,2022,3,9,7,-1.1447515908713624
Viet Nam,VNM,East Asia & Pacific,Lower middle income,2022,3,9,8,-1.088473254489519
Viet Nam,VNM,East Asia & Pacific,Lower middle income,2022,3,9,9,-0.1410151469284045
Virgin Islands (U.S.),VIR,Latin America & Caribbean,High income,2022,3,9,1,-0.3904048206431114
Virgin Islands (U.S.),VIR,Latin America & Caribbean,High income,2022,3,9,2,-0.17297962764855787
Virgin Islands (U.S.),VIR,Latin America & Caribbean,High income,2022,3,9,3,-0.23798061216564184
Virgin Islands (U.S.),VIR,Latin America & Caribbean,High income,2022,3,9,4,0.00814662182725905
Virgin Islands (U.S.),VIR,Latin America & Caribbean,High income,2022,3,9,5,0.20813697342335688
Virgin Islands (U.S.),VIR,Latin America & Caribbean,High income,2022,3,9,6,-0.2965037551625816
Virgin Islands (U.S.),VIR,Latin America & Caribbean,High income,2022,3,9,7,-0.09682141575346499
Virgin Islands (U.S.),VIR,Latin America & Caribbean,High income,2022,3,9,8,-0.2736254334957445
Virgin Islands (U.S.),VIR,Latin America & Caribbean,High income,2022,3,9,9,-0.23122840480280302
West Bank and Gaza,PSE,Middle East & North Africa,Lower middle income,2022,3,9,1,-0.5770647965117012
West Bank and Gaza,PSE,Middle East & North Africa,Lower middle income,2022,3,9,2,-0.1721842808591634
West Bank and Gaza,PSE,Middle East & North Africa,Lower middle income,2022,3,9,3,-0.2638911248919025
West Bank and Gaza,PSE,Middle East & North Africa,Lower middle income,2022,3,9,4,-0.2200283247672619
West Bank and Gaza,PSE,Middle East & North Africa,Lower middle income,2022,3,9,5,0.3073719502991831
West Bank and Gaza,PSE,Middle East & North Africa,Lower middle income,2022,3,9,6,-0.3295179742763975
West Bank and Gaza,PSE,Middle East & North Africa,Lower middle income,2022,3,9,7,-0.009270630107990707
West Bank and Gaza,PSE,Middle East & North Africa,Lower middle income,2022,3,9,8,-0.23280986009404253
West Bank and Gaza,PSE,Middle East & North Africa,Lower middle income,2022,3,9,9,-0.22053401632935218
"Yemen, Rep.",YEM,Middle East & North Africa,Low income,2022,3,9,1,-0.2675033140970498
"Yemen, Rep.",YEM,Middle East & North Africa,Low income,2022,3,9,2,-0.17196914803146562
"Yemen, Rep.",YEM,Middle East & North Africa,Low income,2022,3,9,3,-0.24695415014001332
"Yemen, Rep.",YEM,Middle East & North Africa,Low income,2022,3,9,4,-0.0066535982988331615
"Yemen, Rep.",YEM,Middle East & North Africa,Low income,2022,3,9,5,0.08268992920548932
"Yemen, Rep.",YEM,Middle East & North Africa,Low income,2022,3,9,6,-0.10037750697170271
"Yemen, Rep.",YEM,Middle East & North Africa,Low income,2022,3,9,7,-0.08133867869557891
"Yemen, Rep.",YEM,Middle East & North Africa,Low income,2022,3,9,8,-0.26117075690262104
"Yemen, Rep.",YEM,Middle East & North Africa,Low income,2022,3,9,9,-0.19989544164815867
Puerto Rico,PRI,Latin America & Caribbean,High income,2022,3,9,1,-0.2672806007615609
Puerto Rico,PRI,Latin America & Caribbean,High income,2022,3,9,2,-0.17192892948560415
Puerto Rico,PRI,Latin America & Caribbean,High income,2022,3,9,3,-0.24666845904402418
Puerto Rico,PRI,Latin America & Caribbean,High income,2022,3,9,4,-0.006393734012720022
Puerto Rico,PRI,Latin America & Caribbean,High income,2022,3,9,5,0.08371743332514334
Puerto Rico,PRI,Latin America & Caribbean,High income,2022,3,9,6,-0.09726748836816719
Puerto Rico,PRI,Latin America & Caribbean,High income,2022,3,9,7,-0.0801418138752329
Puerto Rico,PRI,Latin America & Caribbean,High income,2022,3,9,8,-0.2524950237711282
Puerto Rico,PRI,Latin America & Caribbean,High income,2022,3,9,9,-0.19997575304466103
Somalia,SOM,Sub-Saharan Africa,Low income,2022,3,9,1,-0.2672806007615609
Somalia,SOM,Sub-Saharan Africa,Low income,2022,3,9,2,-0.17192892948560415
Somalia,SOM,Sub-Saharan Africa,Low income,2022,3,9,3,-0.24666845904402418
Somalia,SOM,Sub-Saharan Africa,Low income,2022,3,9,4,-0.006393734012720022
Somalia,SOM,Sub-Saharan Africa,Low income,2022,3,9,5,0.08371743332514334
Somalia,SOM,Sub-Saharan Africa,Low income,2022,3,9,6,-0.09726748836816719
Somalia,SOM,Sub-Saharan Africa,Low income,2022,3,9,7,-0.0801418138752329
Somalia,SOM,Sub-Saharan Africa,Low income,2022,3,9,8,-0.2524950237711282
Somalia,SOM,Sub-Saharan Africa,Low income,2022,3,9,9,-0.19997575304466103
